ripkeca01	BBWAA	1	0	99	1	1240	2007	2007	99
elliobo01		0	0	2	3	2	1960		1|1|2
evansda01		0	0	2	1	2	1995		2
fletcar01		0	0	2	8	2	1937		1|1|0|2|2|1|1|2
groatdi01		0	0	2	6	2	1973		2|1|1|2|1|1
heganji01		0	0	2	2	2	1966		2|1
higgipi01		0	0	2	4	2	1950		1|0|2|1
jonesfi01		0	0	2	4	2	1938		0|1|2|1
lavagco01		0	0	2	2	2	1958		2|1
mcdougi01		0	0	2	9	2	1966		2|1|1|1|0|1|1|1|1
mcgrajo01		0	0	2	1	2	1936		2
mcmilro01		0	0	2	3	2	1972		2|1|1
milancl01		0	0	2	7	2	1938		0|1|0|0|0|1|2
millebi02		0	0	2	2	2	1958		0|2
moseswa01		0	0	2	6	2	1958		0|0|1|1|2|2
ofarrbo01		0	0	2	3	2	1950		2|1|1
oneilpa01		0	0	2	1	2	2007		2
parrila02		0	0	2	1	2	2001		2
richabo01		0	0	2	3	2	1972		2|1|1
schacal01		0	0	2	4	2	1939		0|2|2|1
stengca01		0	0	2	1	2	1949		2
wambsbi01		0	0	2	6	2	1942		0|1|0|2|2|1
wilsowi02		0	0	2	1	2	2000		2
coxbi02		0	0	1	1	1	1962		1
ensje01		0	0	1	1	1	1950		1
mayle01		0	0	1	1	1	1988		1
aloufe01		0	0	1	1	1	1980		1
alouma01		0	0	1	1	1	1980		1
aloumo01		0	0	1	1	1	2014		1
bellge02		0	0	1	1	1	1999		1
bushdo01		0	0	1	5	1	1937		0|1|1|0|0
casege01		0	0	1	4	1	1958		0|0|1|1
dentbu01		0	0	1	1	1	1990		1
dyered01		0	0	1	1	1	1947		1
haasmu01		0	0	1	4	1	1955		0|1|0|0
kammwi01		0	0	1	2	1	1958		1|0
lowebo01		0	0	1	2	1	1936		0|1
moonwa01		0	0	1	1	1	1971		1
myerbu01		0	0	1	1	1	1949		1
ricede01		0	0	1	1	1	1966		1
suhrgu01		0	0	1	3	1	1956		1|0|0
valoel01		0	0	1	1	1	1967		1
westsa01		0	0	1	1	1	1948		1
wittwh01		0	0	1	1	1	1949		1
bakerdu01		0	0	1	1	1	1992		1
bandosa01		0	0	1	1	1	1987		1
barryja01		0	0	1	2	1	1938		1|0
bartedi01		0	0	1	4	1	1948		1|0|0|0
bergema01		0	0	1	3	1	1937		1|0|0
bergewa01		0	0	1	2	1	1956		1|1
berrych02		0	0	1	2	1	1955		0|1
bicheda01		0	0	1	1	1	2007		1
bigbeca01		0	0	1	1	1	1948		1
bodiepi01		0	0	1	2	1	1937		1|1
boyercl02		0	0	1	2	1	1978		0|1
burgesm01		0	0	1	2	1	1973		0|1
burnsge01		0	0	1	5	1	1937		1|1|0|1|1
cansejo01		0	0	1	1	1	2007		1
castivi02		0	0	1	1	1	2012		1
chapmbe01		0	0	1	2	1	1949		1|0
clarkja01		0	0	1	1	1	1998		1
colavro01		0	0	1	2	1	1974		1|0
colemvi01		0	0	1	1	1	2003		1
cravaga01		0	0	1	4	1	1937		1|1|1|1
critzhu01		0	0	1	1	1	1956		1
cuccito01		0	0	1	2	1	1956		1|1
daubeja01		0	0	1	5	1	1936		1|0|0|0|0
davisch01		0	0	1	1	1	2005		1
daviser01		0	0	1	1	1	2007		1
davissp01		0	0	1	2	1	1948		1|1
davisto02		0	0	1	1	1	1982		1
edwarha01		0	0	1	1	1	1960		1
eisenji01		0	0	1	1	1	2004		1
elberki01		0	0	1	5	1	1936		0|0|1|0|1
ennisde01		0	0	1	2	1	1966		1|1
fairlro01		0	0	1	2	1	1984		0|1
fernato01		0	0	1	1	1	2007		1
finlest01		0	0	1	1	1	2013		1
fonsele01		0	0	1	5	1	1948		1|1|1|1|1
fosteed02		0	0	1	1	1	1938		1
francju02		0	0	1	1	1	2013		1
fregoji01		0	0	1	1	1	1984		1
furilca01		0	0	1	5	1	1966		1|1|1|1|1
gaettga01		0	0	1	1	1	2006		1
galanau01		0	0	1	2	1	1968		1|1
gelbech01		0	0	1	4	1	1947		1|1|1|0
gonzalu01		0	0	1	1	1	2014		1
gonzami01		0	0	1	5	1	1950		1|0|0|1|1
granted01		0	0	1	4	1	1938		0|1|1|1
grissma02		0	0	1	1	1	2011		1
guerrpe01		0	0	1	1	1	1998		1
guilloz01		0	0	1	1	1	2006		1
gustifr01		0	0	1	1	1	1958		1
hargrbu01		0	0	1	3	1	1947		1|0|0
hattogr01		0	0	1	2	1	1966		1|0
holmeto01		0	0	1	2	1	1958		1|1
hortowi01		0	0	1	1	1	1986		1
howarfr01		0	0	1	1	1	1979		1
hrbekke01		0	0	1	1	1	2000		1
jacksjo01		0	0	1	1	1	1936		1
jenseja01		0	0	1	6	1	1967		1|1|0|0|1|0
johnsbo01		0	0	1	2	1	1948		1|1
johnsda02		0	0	1	1	1	1984		1
jurgebi01		0	0	1	2	1	1949		1|0
kessido01		0	0	1	1	1	1985		1
kingmda01		0	0	1	1	1	1992		1
kressre01		0	0	1	2	1	1958		0|1
kuheljo01		0	0	1	1	1	1956		1
lansfca01		0	0	1	1	1	1998		1
leachfr01		0	0	1	2	1	1958		1|0
loberha01		0	0	1	4	1	1937		1|0|1|0
lockmwh01		0	0	1	1	1	1966		1
mageesh01		0	0	1	7	1	1937		1|1|0|0|0|1|1
martiti02		0	0	1	1	1	2011		1
mcmanma01		0	0	1	2	1	1958		1|1
milledo02		0	0	1	1	1	1948		1
moorejo02		0	0	1	1	1	1950		1
morriha02		0	0	1	1	1	2006		1
mostijo01		0	0	1	2	1	1956		1|0
muellbi02		0	0	1	1	1	2012		1
murcebo01		0	0	1	1	1	1989		1
olerujo01		0	0	1	1	1	2011		1
pafkoan01		0	0	1	2	1	1966		1|0
peckiro01		0	0	1	9	1	1937		1|1|0|1|1|1|1|0|0
perkicy01		0	0	1	1	1	1958		1
petrori01		0	0	1	1	1	1982		1
powelbo01		0	0	1	1	1	1983		1
powervi01		0	0	1	2	1	1971		1|1
randowi01		0	0	1	1	1	1998		1
russebi01		0	0	1	1	1	1992		1
salmoti01		0	0	1	1	1	2012		1
sauerha01		0	0	1	1	1	1966		1
schreos01		0	0	1	3	1	1937		1|1|1
selkige01		0	0	1	6	1	1948		1|1|1|1|0|0
severha01		0	0	1	1	1	1948		1
sewellu01		0	0	1	4	1	1948		1|1|1|1
sievero01		0	0	1	2	1	1971		1|1
smithea02		0	0	1	2	1	1948		1|1
smithre06		0	0	1	1	1	1988		1
stanked01		0	0	1	1	1	1960		1
stephri01		0	0	1	4	1	1956		1|0|1|1
strawda01		0	0	1	1	1	2005		1
torgeea01		0	0	1	1	1	1967		1
turnete01		0	0	1	1	1	1947		1
vaughmo01		0	0	1	1	1	2009		1
venturo01		0	0	1	1	1	2010		1
virdobi01		0	0	1	2	1	1974		1|0
watsobo01		0	0	1	1	1	1990		1
werbebi01		0	0	1	4	1	1949		1|1|0|1
wertzvi01		0	0	1	9	1	1970		1|1|1|1|1|1|1|1|1
westrwe01		0	0	1	1	1	1964		1
whitebu01		0	0	1	1	1	1956		1
willike01		0	0	1	2	1	1956		1|0
willima04		0	0	1	1	1	2009		1
mayca01		0	0	0	1	0	1983		0
mayje01		0	0	0	1	0	1979		0
rayjo01		0	0	0	1	0	1996		0
saxst01		0	0	0	1	0	2000		0
ageeto01		0	0	0	1	0	1979		0
alouje01		0	0	0	1	0	1985		0
bellja01		0	0	0	1	0	2009		0
bluelu01		0	0	0	1	0	1954		0
cashda01		0	0	0	1	0	1986		0
cruzjo01		0	0	0	1	0	1994		0
gantro01		0	0	0	1	0	2009		0
howear01		0	0	0	1	0	1991		0
huntro01		0	0	0	1	0	1980		0
krukjo01		0	0	0	1	0	2001		0
longhe01		0	0	0	4	0	1936		0|0|0|0
mackco01		0	0	0	1	0	1936		0
otisam01		0	0	0	1	0	1990		0
penato01		0	0	0	1	0	2003		0
pikeli01		0	0	\N	0	0	1936		
pippwa01		0	0	0	1	0	1958		0
puhlte01		0	0	0	1	0	1997		0
remyje01		0	0	0	1	0	1990		0
rudijo01		0	0	0	1	0	1988		0
simsdu01		0	0	0	1	0	1980		0
snowjt01		0	0	0	1	0	2014		0
wynnji01		0	0	0	1	0	1983		0
ziskri01		0	0	0	1	0	1989		0
adamsbo03		0	0	0	1	0	1966		0
adamssp01		0	0	0	2	0	1958		0|0
allenbe01		0	0	0	1	0	1979		0
alleyge01		0	0	0	1	0	1979		0
allisdo01		0	0	\N	0	0	1936		
anderbr01		0	0	0	1	0	2008		0
austiji01		0	0	0	1	0	1958		0
baergca01		0	0	0	1	0	2011		0
bailebo01		0	0	0	1	0	1984		0
bailobo01		0	0	0	1	0	1991		0
barnero01		0	0	\N	0	0	1936		
battijo01		0	0	\N	0	0	1936		
beaumgi01		0	0	0	3	0	1938		0|0|0
beckegl01		0	0	0	1	0	1981		0
bennech01		0	0	\N	0	0	1936		
berryke01		0	0	0	1	0	1981		0
bladera01		0	0	0	2	0	1958		0|0
boleyjo01		0	0	0	1	0	1942		0
bonilbo01		0	0	0	1	0	2007		0
boonebr01		0	0	0	1	0	2011		0
briggjo02		0	0	0	1	0	1981		0
brookhu01		0	0	0	1	0	2000		0
brosisc01		0	0	0	1	0	2007		0
brownga01		0	0	0	2	0	1981		0|0
brownla01		0	0	0	1	0	1980		0
brutobi01		0	0	0	1	0	1971		0
buhneja01		0	0	0	1	0	2007		0
bumbral01		0	0	0	1	0	1991		0
burksel01		0	0	0	1	0	2010		0
burleri01		0	0	0	1	0	1993		0
burnije01		0	0	0	1	0	2012		0
burroje01		0	0	0	1	0	1991		0
butlebr01		0	0	0	1	0	2003		0
callijo01		0	0	0	1	0	1979		0
caminke01		0	0	0	1	0	2007		0
cannich01		0	0	0	1	0	1980		0
cardejo02		0	0	0	1	0	1986		0
cardele01		0	0	0	2	0	1981		0|0
carrach01		0	0	0	1	0	1966		0
cartyri01		0	0	0	1	0	1985		0
caseyse01		0	0	0	1	0	2014		0
cedence01		0	0	0	1	0	1992		0
chambch01		0	0	0	1	0	1994		0
chapmra01		0	0	0	1	0	1938		0
chapmsa01		0	0	0	1	0	1958		0
cirilje01		0	0	0	1	0	2013		0
cissebi01		0	0	0	1	0	1937		0
clarkho01		0	0	0	1	0	1980		0
claytro01		0	0	0	1	0	2013		0
collish01		0	0	0	1	0	1937		0
comisch01		0	0	\N	0	0	1936		
coninje01		0	0	0	1	0	2013		0
conrowi01		0	0	0	1	0	1945		0
coopece01		0	0	0	1	0	1993		0
courtcl01		0	0	0	1	0	1967		0
crossla01		0	0	0	2	0	1939		0|0
crowlte01		0	0	0	1	0	1989		0
cruiswa01		0	0	0	1	0	1938		0
dahlebi01		0	0	0	1	0	1936		0
danniha01		0	0	0	2	0	1958		0|0
dauerri01		0	0	0	1	0	1991		0
daultda01		0	0	0	1	0	2003		0
davalvi01		0	0	0	1	0	1986		0
davisha01		0	0	0	1	0	1945		0
decindo01		0	0	0	1	0	1993		0
dempsri01		0	0	0	1	0	1998		0
dennyje01		0	0	\N	0	0	1936		
disarga01		0	0	0	1	0	2006		0
dooinre01		0	0	0	2	0	1937		0|0
downibr01		0	0	0	1	0	1998		0
doyleja01		0	0	\N	0	0	1936		
dropowa01		0	0	0	1	0	1967		0
dunlafr01		0	0	\N	0	0	1936		
dunstsh01		0	0	0	1	0	2008		0
durhara01		0	0	0	1	0	2014		0
dykstle01		0	0	0	1	0	2002		0
edwarjo01		0	0	0	1	0	1980		0
fergujo01		0	0	0	1	0	1989		0
fieldce01		0	0	0	1	0	2004		0
flintsi01		0	0	\N	0	0	1936		
freehbi01		0	0	0	1	0	1982		0
frymatr01		0	0	0	1	0	2008		0
gagliph01		0	0	0	1	0	1980		0
gamblos01		0	0	0	1	0	1991		0
garneph01		0	0	0	1	0	1994		0
geronce01		0	0	0	1	0	1989		0
glassja01		0	0	\N	0	0	1936		
gosgeji01		0	0	0	1	0	1980		0
grantge01		0	0	0	1	0	1958		0
greenmi01		0	0	0	1	0	2002		0
greensh01		0	0	0	1	0	2013		0
grossgr01		0	0	0	1	0	1995		0
groteje01		0	0	0	1	0	1987		0
hargrmi01		0	0	0	1	0	1991		0
harpeto01		0	0	0	1	0	1982		0
harrato01		0	0	0	1	0	1992		0
harrebu01		0	0	0	1	0	1986		0
harrile01		0	0	0	1	0	2011		0
hebneri01		0	0	0	1	0	1991		0
helmsto01		0	0	0	1	0	1983		0
hemusso01		0	0	0	1	0	1966		0
hendeda01		0	0	0	1	0	2000		0
hendrge01		0	0	0	1	0	1994		0
herzobu01		0	0	0	1	0	1938		0
hickmji02		0	0	0	1	0	1980		0
higgibo02		0	0	0	1	0	2011		0
hinchbi01		0	0	0	1	0	1937		0
hislela01		0	0	0	1	0	1988		0
hornebo01		0	0	0	1	0	1994		0
howelro02		0	0	0	1	0	1990		0
huggimi01		0	0	\N	0	0	1946		
hundlra01		0	0	0	1	0	1983		0
irwinch01		0	0	0	2	0	1938		0|0
jacksso01		0	0	0	1	0	1980		0
jeffegr01		0	0	0	1	0	2006		0
johnsal01		0	0	0	1	0	1982		0
johnsch04		0	0	0	1	0	2011		0
johnsde01		0	0	0	1	0	1982		0
johnsho01		0	0	0	1	0	2001		0
jonescl01		0	0	0	1	0	1982		0
jordabr01		0	0	0	1	0	2012		0
jordati01		0	0	0	1	0	1951		0
jorgemi01		0	0	0	1	0	1991		0
joynewa01		0	0	0	1	0	2007		0
justida01		0	0	0	1	0	2008		0
karroer01		0	0	0	1	0	2010		0
keltnke01		0	0	0	2	0	1958		0|0
kennejo03		0	0	0	1	0	1980		0
kennete02		0	0	0	1	0	1997		0
killebi01		0	0	\N	0	0	1946		
kleskry01		0	0	0	1	0	2013		0
knabeot01		0	0	0	1	0	1939		0
knighra01		0	0	0	1	0	1994		0
knoblch01		0	0	0	1	0	2008		0
koscoan01		0	0	0	1	0	1980		0
kraneed01		0	0	0	1	0	1985		0
langebi01		0	0	0	1	0	1936		0
lankfra01		0	0	0	1	0	2010		0
lathaar01		0	0	0	2	0	1936		0|0
leachto01		0	0	0	2	0	1937		0|0
lemonch01		0	0	0	1	0	1996		0
leonaje01		0	0	0	1	0	1996		0
lockebo01		0	0	0	1	0	1981		0
loducpa01		0	0	0	1	0	2014		0
lopesda01		0	0	0	1	0	1993		0
lopezja01		0	0	0	1	0	2012		0
lowenjo01		0	0	0	1	0	1991		0
luzingr01		0	0	0	1	0	1990		0
maddoga01		0	0	0	1	0	1992		0
mancugu01		0	0	0	1	0	1958		0
martibi02		0	0	0	1	0	1967		0
matthga01		0	0	0	1	0	1993		0
maxvida01		0	0	0	1	0	1981		0
maybejo01		0	0	0	1	0	1988		0
mcauldi01		0	0	0	1	0	1981		0
mcbriba01		0	0	0	1	0	1989		0
mckecbi01		0	0	\N	0	0	1946		
mcleala01		0	0	0	1	0	1937		0
mcmulke01		0	0	0	1	0	1983		0
mcraeha01		0	0	0	1	0	1993		0
mcveyca01		0	0	\N	0	0	1936		
meltobi01		0	0	0	1	0	1983		0
menkede01		0	0	0	1	0	1980		0
millafe01		0	0	0	1	0	1983		0
milleha01		0	0	0	1	0	1937		0
milleno01		0	0	0	1	0	1980		0
milnejo01		0	0	0	1	0	1988		0
mitchke01		0	0	0	1	0	2004		0
mondari01		0	0	0	1	0	1990		0
mondera01		0	0	0	1	0	2011		0
moneydo01		0	0	0	1	0	1989		0
montawi01		0	0	0	1	0	1988		0
moraljo01		0	0	0	1	0	1990		0
moranpa01		0	0	0	4	0	1937		0|0|0|0
murphda02		0	0	0	2	0	1937		0|0
murrare01		0	0	0	2	0	1937		0|0
nevinph01		0	0	0	1	0	2012		0
nichobi01		0	0	0	1	0	1960		0
nixonot01		0	0	0	1	0	2005		0
northji01		0	0	0	2	0	1981		0|0
northro01		0	0	0	1	0	1964		0
oglivbe01		0	0	0	1	0	1992		0
olearch01		0	0	0	3	0	1953		0|0|0
paborch01		0	0	\N	0	0	1936		
paganjo01		0	0	0	1	0	1979		0
parrila01		0	0	0	1	0	1994		0
paskedo01		0	0	0	1	0	1937		0
peitzhe01		0	0	0	1	0	1939		0
pendlte01		0	0	0	1	0	2004		0
pepitjo01		0	0	0	1	0	1979		0
peskyjo01		0	0	0	1	0	1960		0
phillto02		0	0	0	1	0	2005		0
pinielo01		0	0	0	1	0	1990		0
porteda02		0	0	0	1	0	1993		0
raderdo02		0	0	0	1	0	1983		0
reeseri01		0	0	0	1	0	1979		0
reichri01		0	0	0	1	0	1980		0
remseja01		0	0	\N	0	0	1936		
richaha01		0	0	\N	0	0	1936		
ritchcl01		0	0	0	1	0	1945		0
rivermi01		0	0	0	1	0	1990		0
roberda01		0	0	0	1	0	1953		0
robinbi02		0	0	0	1	0	1989		0
robinwi01		0	0	\N	0	0	1936		
rojasco01		0	0	0	1	0	1983		0
samueju01		0	0	0	1	0	2004		0
sandere02		0	0	0	1	0	2013		0
sanguma01		0	0	0	1	0	1986		0
santibe01		0	0	0	1	0	2011		0
schaapa01		0	0	0	1	0	1980		0
schaege01		0	0	0	2	0	1942		0|0
schulfr01		0	0	0	1	0	1937		0
scottge02		0	0	0	2	0	1985		0|0
seguida01		0	0	0	1	0	2010		0
sexsori01		0	0	0	1	0	2014		0
seymocy01		0	0	0	1	0	1945		0
sheckji01		0	0	0	2	0	1938		0|0
sierrru01		0	0	0	1	0	2012		0
singlke01		0	0	0	1	0	1990		0
sistisi01		0	0	0	1	0	1960		0
smallro01		0	0	0	1	0	1964		0
smithlo01		0	0	0	1	0	2000		0
speiech01		0	0	0	1	0	1995		0
spencji01		0	0	0	1	0	1988		0
stahlja01		0	0	0	2	0	1938		0|0
stahlla01		0	0	0	1	0	1979		0
stanlmi01		0	0	0	1	0	1984		0
stearjo01		0	0	0	1	0	1990		0
steinha01		0	0	0	3	0	1937		0|0|0
steinte01		0	0	0	1	0	2005		0
stephjo03		0	0	0	1	0	1979		0
stewaji01		0	0	0	1	0	1979		0
stoveha01		0	0	\N	0	0	1936		
streega01		0	0	0	3	0	1937		0|0|0
sukefcl01		0	0	0	1	0	1958		0
sullibi03		0	0	0	2	0	1936		0|0
summech01		0	0	0	1	0	1990		0
sundbji01		0	0	0	1	0	1995		0
surhobj01		0	0	0	1	0	2011		0
sweenbi02		0	0	0	1	0	1945		0
tartada01		0	0	0	1	0	2003		0
tayloto02		0	0	0	1	0	1982		0
templga01		0	0	0	1	0	1997		0
tenacge01		0	0	0	1	0	1989		0
tettlmi01		0	0	0	1	0	2003		0
thomago01		0	0	0	1	0	1992		0
thomair01		0	0	0	1	0	1938		0
thompro01		0	0	0	1	0	2002		0
thornan01		0	0	0	1	0	1993		0
tolanbo01		0	0	0	1	0	1985		0
tovarce01		0	0	0	1	0	1982		0
trillma01		0	0	0	1	0	1995		0
unserde01		0	0	0	1	0	1988		0
valenel01		0	0	0	1	0	1991		0
vanhage01		0	0	\N	0	0	1936		
vanslan01		0	0	0	1	0	2001		0
vaughgr01		0	0	0	1	0	2009		0
veachbo01		0	0	0	1	0	1937		0
walkeha01		0	0	0	1	0	1958		0
walketo04		0	0	0	1	0	2013		0
wallati01		0	0	0	1	0	2002		0
washicl01		0	0	0	1	0	1996		0
wathajo01		0	0	0	1	0	1991		0
weisswa01		0	0	0	1	0	2006		0
whitede03		0	0	0	1	0	2007		0
whitero01		0	0	0	1	0	1985		0
whitero02		0	0	0	1	0	2013		0
willine01		0	0	\N	0	0	1936		
womacto01		0	0	0	1	0	2012		0
wrighge01		0	0	\N	0	0	1936		
yeagest01		0	0	0	1	0	1992		0
yerkest02		0	0	0	1	0	1945		0
younger01		0	0	0	1	0	2012		0
youngpe01		0	0	0	1	0	1958		0
zeileto01		0	0	0	1	0	2010		0
zimmech01		0	0	0	1	0	1938		0
